	rna_bhi_rep1	rna_bhi_rep2	rna_bhi_rep3	rna_serum_rep1	rna_serum_rep2	rna_serum_rep3
EFM745_01062	4569.93136532545	2845.39045651156	3755.5803328301	3111.50647751984	2765.98059999208	3238.91223346047
EFM745_01063	796.911415262259	527.730161150328	682.652382823542	295.950097972835	223.254148427932	294.639963437947
EFM745_01064	4020.11719667197	3695.01788090651	4027.45061319877	915.487657153322	954.263306997267	917.957720025085
EFM745_01065	1041.27326799714	1191.47325043218	1088.47334877533	649.478036018206	832.757730640472	799.888998214211
EFM745_01066	2946.01920218805	2892.54160493049	2850.66903466866	3096.53623910099	2958.61139177724	2875.13292842156
EFM745_01067	257.127024146404	227.594966406757	211.344415031126	2815.55637954701	2651.38997513526	2581.55664716209
EFM745_01068	77.5028264271075	97.0225554004899	105.176093865255	1076.70560935642	1083.67168506832	1138.13993096969
EFM745_01072	144.975875316589	153.241232361521	156.771913497267	1915.03896081255	1988.54248135145	1828.46966480084
EFM745_01073	8401.30638469846	8617.7791264136	8525.21696688935	4730.59534035956	4578.68574320117	4641.90902687077
EFM745_01074	8641.10924764351	9581.65741043903	9420.20599204463	2565.6685536322	2301.69099927912	2604.95765508857
EFM745_01075	6257.66938552046	7614.91046965714	7063.66615308255	2026.73997055327	1990.51818178001	2046.52451138849
EFM745_01076	9738.91398903454	10775.8509194338	10559.2829331514	4547.49780892889	4857.25950362894	4483.42038227779
EFM745_01077	647.37655015584	583.04208525715	567.554015952131	6697.45435723739	6627.48708762387	7324.51548098811
EFM745_01078	565.314733938902	526.823408296118	523.896014725044	5188.91494733694	4668.58011270091	5172.68643393046
EFM745_01079	518.813038082638	495.087058398761	522.903787424428	3529.52159644646	3192.73189256228	3828.19216033636
EFM745_01080	419.427060664347	425.267088624577	403.836511350554	2734.94740344546	2362.93771256466	2662.39649272629
EFM745_01081	649.200146071772	514.128868337175	482.222468099188	2749.91764186432	2487.4068395643	2838.96773435336
EFM745_01082	889.003009016822	815.170815934957	804.696340799262	4800.84030524805	4182.55780727373	4762.10511303859
EFM745_01083	1564.64529586961	1489.79493946734	1331.56903742615	7510.45345906159	6412.13574091021	7410.67373744469
EFM745_01084	827.912545833102	705.453720575525	751.116066566019	3826.62325122074	3446.60939763299	3980.29871185848
EFM745_01085	1616.61777947367	1437.20327392314	1494.29431472711	6081.37146846125	5229.67903441359	6083.19837870621
EFM745_01086	2966.99055522127	3073.89217577253	2822.88667025142	5502.13839733154	5233.63043527072	5340.74821812973
EFM745_01088	18.2359591593194	16.3215513757833	15.8756368098498	3.45467040435216	0.987850214282885	2.12736435695269
EFM745_01089	537.048997241957	515.942374045596	536.794969633047	652.932706422558	613.454983069672	613.744616980851
EFM745_01090	481.429321806033	525.916655441908	488.175831902882	423.772902933865	363.528878856102	361.651940681957
EFM745_01091	1452.49414703979	1475.28689379997	1497.27099662896	1525.8127619222	1479.79962099576	1513.61973997184
EFM745_01092	282.657366969451	268.398844846215	274.846962270525	210.734894665482	194.606492213728	226.564304015461
EFM745_01093	248.92084252471	225.781460698336	201.422142024969	97.8823281233112	88.9065192854596	112.750310918493
EFM745_01094	1531.82056938283	1842.5217997551	1567.71913497267	27.6373632348173	47.4168102855785	39.3562406036247
EFM745_01095	254.391630272506	259.331316304113	244.087915951441	277.525189149623	247.950403785004	258.474769369752
EFM745_01096	594.492268593813	616.591940862926	646.93220000138	423.772902933865	388.225134213174	420.154460498156
EFM745_01097	181.447793635228	164.122266612044	168.678641104654	72.5480784913953	91.8700699283083	99.9861247767764
EFM745_01098	2125.40104001868	1993.9495264082	1994.37687423738	4143.30137161969	3610.59253320394	3835.6379355857
EFM745_01099	1768.88803845398	1696.53459022726	1885.23187116966	3219.75281685621	3380.42343327603	3465.47653747593
EFM745_01100	859.825474361911	798.849264559174	830.494250615268	678.266956054474	729.033458140769	636.081942728854
EFM745_01101	686.583862348376	692.759180616582	662.807836811229	679.418512855925	707.300753426546	681.820276403337
EFM745_01102	2601.35957407692	2389.29377084384	2151.14878773465	2331.90252293771	2545.69000220699	2262.45199361918
EFM745_01103	1751.56387725263	1789.0233813567	1720.52213926747	2479.3017935234	2228.59008342219	2395.41226592873
EFM745_01104	3840.49299895267	3724.03397224123	3652.38869356607	6791.88201495635	6363.73108041034	6057.67000642278
EFM745_01105	7916.22987106056	8981.38702095189	10060.1926009417	4347.12692547647	4918.50621691448	4690.83840708068
EFM745_01106	475.046736100271	477.858754168768	463.370149387491	1022.58243968824	961.178258497247	1115.80260522169
EFM745_01107	1272.8699493205	1314.79163860477	1321.64676442	342.012370030864	361.553178427536	372.288762466721
EFM745_01108	406.661889252823	303.762206160412	404.82873865117	65.638737682691	81.0037175711966	84.0308920996312
EFM745_01109	715.761397003287	662.836336427646	575.491834357055	847.54580586773	833.745580854755	840.308920996312
EFM745_01110	893.561998806652	914.006877043867	829.502023314652	2680.82423377728	2661.26847727809	2820.88513731927
EFM745_01111	1364.96154307506	1434.48301536051	1264.09758098429	3763.28762714095	3543.41871863271	3853.7205326198
EFM745_01112	84.7972100908353	75.2604868994454	97.2382754603301	251.039382716257	253.877505070701	254.220040655846
EFM745_01113	1242.78061670762	1137.06807917957	1048.7842567507	11318.6518014591	10309.2048362562	9149.79409925352
EFM745_01114	228.861287449459	193.13835794677	185.54650521512	4098.39065636311	3702.46260313225	3497.38700283022
EFM745_01115	144.064077358623	132.385916714687	153.79523159542	3178.29677200399	2847.97216777756	2687.92486500972
EFM745_01116	1183.51374943983	1078.12914365591	1196.62612454243	488.260083815105	494.912957355725	458.447018923304
EFM745_01117	228.861287449459	224.874707844126	202.414369325585	360.437278854075	360.565328213253	335.059886220048
EFM745_01118	75.6792305111756	51.6849126899806	67.4714564418617	365.043506059878	300.306465141997	346.760390183288
EFM745_01119	29.1775346549111	21.7620685010445	22.8212279141591	19.5764656246622	20.7448544999406	11.7005039632398
EFM745_01120	764.99848673345	787.968230308651	681.660155522926	358.134165251174	383.285883141759	376.543491180626
EFM745_01121	433.104030033836	438.86838143773	426.657739264714	316.678120398948	328.954121356201	310.595196115093
EFM745_01122	20.0595550752514	28.1093384805158	20.8367733129279	16.1217952203101	31.6112068570523	35.1015118897194
EFM745_01123	41.0309081084687	60.7524412320824	61.518092638168	39.1529312493245	47.4168102855785	42.5472871390538
EFM745_01124	80.2382203010055	69.8199697741843	77.3937294480178	1310.47164005092	1080.70813442548	1164.7319854316
EFM745_01125	215.184318079969	195.8586165094	200.429914724354	761.179045758926	694.458700640868	746.704889290394
EFM745_01126	62.002261141686	54.4051712526111	70.4481383437085	236.069144297398	216.339196927952	239.328490157178
EFM745_01127	48.3252917721965	53.498418398401	50.6035923313963	122.065020953776	111.627074213966	97.8587604198237
EFM745_01128	49.2370897301624	42.6173841478787	46.6346831289338	95.5792145204097	93.8457703568741	80.8398455642022
EFM745_01129	87.5326039647332	75.2604868994454	62.5103199387836	119.761907350875	135.335479356755	112.750310918493
EFM745_01130	10.0297775376257	5.44051712526112	6.94559110430929	9.21245441160576	10.8663523571117	10.6368217847634
EFM745_01131	95.738785586427	77.0739926078658	89.3004570554052	66.7902944841417	72.1130656426506	76.5851168502968
EFM745_01132	13.6769693694896	12.6945399589426	9.92227300615613	6.90934080870432	15.8056034285262	19.1462792125742
EFM745_01133	31.001130570843	28.1093384805158	21.8290006135435	19.5764656246622	25.684105571355	31.9104653542903
EFM745_01134	11.8533734535576	9.06752854210186	11.9067276073874	0	4.93925107141442	5.31841089238172
EFM745_01135	2132.69542368241	2397.45454653173	2166.03219724388	2110.80361705917	2215.74803063651	2140.12854309441
EFM745_01136	2129.04823185054	2124.52193741447	2034.06596626201	2047.46799297938	2087.32750277974	1903.99109947266
EFM745_01137	9264.77905089223	10400.4552377908	11115.9224487967	1868.97668875452	1974.71257835149	1912.50055690047
EFM745_01138	8400.39458674049	6632.89712854751	6833.46941933973	1278.2280496103	1307.91368371054	1401.93311123182
EFM745_01139	4556.25439595596	4531.95076534251	4410.4503512364	8626.31199966734	7992.69608376282	8091.43033166955
EFM745_01140	2299.55444999018	2449.13945922171	2377.37661227501	3470.79219957247	3623.43458598962	3577.16316621595
EFM745_01141	2137.25441347224	1793.55714562775	1646.1050917213	766.936829766179	775.462418212065	819.035277426785
EFM745_01142	527.931017662297	510.501856920335	511.989287117656	230.311360290144	252.889654856419	240.392172335654
EFM745_01143	2921.40065732297	2754.71517109054	2730.60953129417	1616.78574923681	1428.43140985305	1446.60776272783
EFM745_01144	2005.04370956717	1610.39306907729	1609.39268159852	1412.96019538003	1287.1688292106	1322.1569478461
EFM745_01145	144.975875316589	148.70746809047	172.647550307117	109.397896137818	80.0158673569137	104.240853490682
EFM745_01146	6437.29358323976	6886.78792772636	6821.56269173234	6608.78448352568	6673.91604769517	6761.82760857412
EFM745_01147	2032.39764830615	1744.5924915004	1760.2112312921	2639.36818892505	2577.30120906405	2637.93180262133
EFM745_01148	7331.76738000437	6347.2699794713	6772.94355400217	8926.86832484598	8479.70623940428	8174.39754159071
EFM745_01149	2888.5759308362	2904.32939203522	2898.2959450982	1069.79626854772	1033.2913241399	1095.59264383063
EFM745_01150	1745.18129154687	1944.98487228085	1859.43396135366	1136.58656303186	1044.15767649701	1072.19163590416
EFM745_01151	400.279303547061	381.742951622488	379.030828835164	573.475287122458	497.876507998574	506.31271695474
EFM745_01152	271.715791473859	280.186631950947	259.963552761291	857.909817080786	742.86336114073	830.735781390025
EFM745_01153	5559.23214971853	6017.21194053879	5967.2549859023	6312.83438555285	6750.96836440924	6909.67943138233
EFM745_01154	96.650583544393	98.8360611089102	98.2305027609457	2678.52112017437	2754.12639742068	2941.08122348709
EFM745_01155	119.445532493542	106.996836796802	117.082821472642	3592.85722052625	3303.37111656197	3795.2180128036
EFM745_01156	138.593289610828	152.334479507311	143.872958589264	656.38737682691	683.592348283756	686.075005117242
EFM745_01157	930.033917125291	913.100124189657	833.470932517115	910.881429947519	984.886663640036	932.849270523754
EFM745_01158	1281.98792890016	1192.38000328639	1250.20639877567	1315.07786725672	1122.19784342536	1076.44636461806
EFM745_01159	5712.41420665681	5438.70361955269	5605.0920211776	8125.38479103628	7771.41763576346	7592.56338996415
EFM745_01160	1814.47793635228	1598.60528197256	1790.97027761118	639.11402480515	620.369934569652	587.152562518942
EFM745_01161	745.850729616164	877.73676287546	817.595295707265	1900.06872239369	1775.16683506634	1824.21493608693
EFM745_01162	1156.15981070085	1307.53761577109	1305.77112761015	198.067769849524	198.55789307086	195.717520839647
EFM745_01163	128.563512073202	174.096548008356	166.694186503423	69.0934080870432	78.0401669283479	68.075659422486
EFM745_01164	1117.86429646628	1218.67583605849	1250.20639877567	1583.39060199474	1513.38652828138	1581.69539939432
EFM745_01165	8813.43906169908	8133.57310226537	7507.19175645773	4648.83480745656	4117.35969313106	4382.37057532254
EFM745_01166	1163.45419436458	972.039059713319	1033.90084724147	581.536184732613	530.475565069909	540.350546665983
EFM745_01167	2688.89217804165	2497.19736049485	2447.82475061872	1651.33245328033	1471.8968192815	1423.20675480135
EFM745_01169	1938.48245863565	2180.7406143755	2190.83787975927	409.954221316456	392.176535070305	424.409189212061
EFM745_01170	2199.25667461392	2022.05886488871	1842.56609724319	766.936829766179	681.616647855191	696.711826902006
EFM745_01171	3150.26194477243	2874.40654784629	3042.16890368747	2767.19099388608	2636.57222192102	2543.26408873694
EFM745_01172	1824.50771388991	1938.63760230138	1919.95982669121	1783.76148544716	1876.91540713748	1696.57307466977
EFM745_01173	4222.53634334041	4004.22060419218	3901.43774602059	7915.80145317225	7369.36259855032	7075.61385122464
EFM745_01174	2015.0734871048	1936.82409659296	1999.33801074046	4225.06190452269	3970.17001120291	3756.92545437845
EFM745_01175	1637.58913250688	1652.10370037096	1484.37204172096	2360.69144297398	2326.38725463619	2376.26598671615
EFM745_01176	5838.24232485611	5657.23105741735	5298.49378528737	10201.6417040519	11018.4812901113	10085.8344163127
EFM745_01177	780.499052018871	894.965067105453	879.113388345433	1719.27430456592	1802.82664106626	1761.45768755683
EFM745_01178	310.01130570843	352.726860287762	368.116328528392	294.798541171384	298.330764713431	248.901629763465
EFM745_01179	132.210703905066	136.919680985738	130.974003681261	70.2449648884939	75.0766162854993	71.2667059579151
EFM745_01180	458.634372856884	490.55329412771	463.370149387491	358.134165251174	317.099918784806	379.734537716055
EFM745_01181	320.041083246056	316.456746119355	338.349509509924	318.981234001849	277.585910213491	339.314614933954
EFM745_01182	10.9415754955917	6.3472699794713	9.92227300615613	3.45467040435216	1.97570042856577	3.19104653542903
EFM745_01183	62.914059099652	71.6334754826047	60.5258653375524	26.4858064333666	34.574757499901	17.0189148556215
EFM745_01184	19.1477571172854	22.6688213552546	18.8523187116966	5.7577840072536	7.90280171426308	8.50945742781076
EFM745_01185	60.1786652257541	63.472699794713	72.4325929449397	10.3640112130565	14.8177532142433	19.1462792125742
EFM745_01186	1974.95437695429	2071.02351901606	1981.47791932938	1361.14013931475	1334.58563949618	1218.97977653389
EFM745_01187	2060.6633850031	1985.78875072031	2054.90273957493	1779.15525824136	1782.08178656632	1579.56803503737
EFM745_01188	7423.85897375894	7656.62110095081	7442.69698191771	8970.62748330111	8355.23711240464	8242.47320101319
EFM745_01190	271.715791473859	268.398844846215	297.668190184684	260.251837127863	235.108350999327	239.328490157178
EFM745_01191	84.7972100908353	87.0482740041778	102.199411963408	70.2449648884939	59.2710128569731	60.6298841731516
EFM745_01192	42.8545040244006	60.7524412320824	51.5958196320119	33.3951472420709	25.684105571355	26.5920544619086
EFM745_01193	108.503956997951	121.504882464165	107.160548466486	140.489929776988	156.080333856696	106.368217847634
EFM745_01194	13446.2844861242	14724.7595995192	14151.1457613799	2289.29492128403	2392.57321899315	2217.77734212318
EFM745_01195	91.1797957965971	108.810342505222	105.176093865255	275.222075546722	260.792456570682	238.264807978701
EFM745_01196	1267.3991615727	1133.44106776273	1047.79202945009	2382.57102220154	2350.09565977898	2128.42803913117
EFM745_01197	99.3859774182909	97.0225554004899	81.3626386504803	141.641486578439	131.384078499624	132.960272309543
EFM745_01198	5.47078774779583	19.9485627926241	10.9145003067717	35.6982608449723	32.5990570713352	36.1651940681957
EFM745_01199	16.4123632433875	24.482327063675	18.8523187116966	25.3342496319158	40.5018587855983	35.1015118897194
EFM745_01200	107.592159039985	130.572411006267	120.059503374489	147.399270585692	142.250430856735	166.998102020786
EFM745_01201	315.482093456226	378.115940205647	386.968647240089	446.804038962879	414.897089998812	463.765429815686
